5
9 4 16
1 3 832
5 0 796
6 2 452
3 8 746
8 0 162
1 3 707
9 1 341
6 0 701
7 9 456
4 8 940
7 3 893
5 3 40
3 5 973
2 0 6
0 5 986
6 3 798
7 6 804
8 5 664
2 7 648
5 1 814
9 6 870
0 7 548
7 5 28
1 6 595
4 6 38
4 2 550
8 5 200
5 3 558
0 5 295
1 8 627
9 6 999
9 3 541
5 3 684
9 8 311
0 7 522
4 8 615
7 4 142
2 0 84
8 2 989
4 0 745
5 7 946
4 1 440
0 5 823
4 5 866
0 7 252
5 7 747
4 6 232
8 6 892
0 5 845
7 1 128
9 6 550
3 2 741
3 0 31
5 0 885
6 7 604
0 4 941
1 4 173
1 3 658
5 7 33
8 1 433
9 4 285
8 9 817
1 6 133
9 2 960
5 1 221
5 3 71
3 7 864
3 6 60
5 2 95
9 6 972
8 0 730
7 2 984
7 0 939
2 7 947
7 1 357
5 6 121
0 9 473
8 6 69
6 3 744
4 8 276
3 8 217
7 2 248
4 0 748
1 0 959
2 6 135
