100
0 1035
698 827
791 979
834 834
747 856
65 691
390 414
581 641
82 594
0 1035
859 863
1033 1033
911 1030
0 1035
1031 1033
1023 1026
559 559
641 962
451 451
0 1035
230 430
611 611
996 997
641 641
982 992
358 378
183 183
0 1035
338 449
0 1035
717 1008
662 662
121 235
0 1035
543 648
389 592
976 977
394 468
693 696
893 897
898 989
381 381
340 1024
423 1025
451 647
765 835
750 750
502 528
827 828
0 1035
267 815
107 107
669 669
151 153
104 882
394 737
777 777
921 921
156 538
89 89
0 588
25 637
801 855
111 111
296 299
415 418
487 960
545 545
0 1035
215 219
497 999
767 791
848 927
769 774
337 338
0 1035
586 586
237 328
823 895
793 795
197 198
356 356
0 1035
380 450
241 437
790 790
416 416
258 258
0 1035
476 716
358 358
1020 1022
863 967
863 870
495 495
0 1035
437 439
642 977
662 969
0 1035
905 1016
908 936
0 1035
724 817
901 904
376 376
0 1035
833 836
915 915
994 994
140 496
0 1035
662 662
107 107
320 994
195 873
172 172
652 880
618 619
0 1035
726 802
581 581
353 916
0 1035
503 503
909 969
157 933
644 644
0 1035
661 869
0 1035
671 671
333 333
835 922
0 1035
556 558
536 538
57 57
849 849
822 824
491 493
313 317
0 1035
653 926
490 494
334 334
75 175
0 1035
0 1035
0 1035
0 1035
88 264
192 192
0 1035
961 984
50 50
298 302
132 132
232 232
0 1035
772 772
854 854
843 895
942 976
483 770
466 469
484 874
0 1035
0 1035
724 724
294 294
484 484
282 286
528 536
121 476
314 641
169 547
71 71
724 835
447 980
137 137
68 553
0 1035
611 940
593 593
395 395
564 883
329 630
794 982
164 165
253 253
437 439
0 1035
0 1035
0 1035
116 582
248 248
262 881
0 1035
871 874
724 725
351 860
360 360
743 948
155 159
0 1035
0 1035
151 152
987 1014
1003 1006
99 156
342 964
0 1035
0 1035
560 560
0 1035
33 34
0 3
869 869
627 629
451 456
540 840
418 418
279 924
1012 1014
353 822
0 1035
0 1035
86 90
790 790
956 956
433 433
645 645
582 582
656 723
0 1035
250 254
922 923
29 29
628 776
0 1035
918 1009
0 1035
554 963
482 482
557 557
270 270
608 672
408 1011
948 992
268 639
595 598
308 830
313 866
112 915
575 980
776 1031
912 979
957 994
377 796
843 936
266 266
0 1035
859 859
459 975
0 1035
0 1035
12 13
0 1035
0 1035
124 977
454 629
0 1035
0 1035
522 909
0 1035
0 1035
0 1035
0 1035
213 922
1016 1019
302 840
249 249
117 117
282 282
0 1035
840 920
661 661
634 653
665 665
220 220
688 962
0 1035
305 1011
0 1035
609 612
142 143
742 742
609 610
849 852
678 678
68 68
583 586
0 1035
498 502
645 645
942 1021
403 453
754 754
1002 1033
109 842
140 936
959 963
0 1035
44 44
334 337
485 487
159 967
481 482
63 295
526 736
188 532
521 524
0 1035
0 1035
749 929
431 924
122 122
592 592
374 378
412 412
646 979
603 603
824 824
685 685
293 293
330 330
71 71
256 256
0 1035
212 215
367 370
780 798
559 560
906 906
683 753
41 41
109 340
609 801
911 911
892 895
51 770
841 843
715 715
196 990
0 1035
0 1035
274 276
588 969
0 1035
440 1032
0 1035
192 290
176 537
480 912
0 1035
347 347
3 789
229 229
0 1035
659 659
91 91
126 525
760 761
60 61
370 661
566 981
34 725
1003 1007
721 721
742 742
308 1014
568 569
24 24
502 502
185 244
409 923
718 934
219 740
7 9
948 1000
226 373
158 548
127 129
722 724
70 70
89 347
237 238
625 683
197 201
556 993
170 173
10 396
407 760
0 1035
576 1004
0 1035
910 938
936 990
758 795
145 296
413 413
606 733
1017 1021
560 748
587 589
181 181
905 916
750 755
987 1029
654 656
838 838
506 509
513 513
663 980
641 641
51 52
1018 1022
22 747
0 1035
77 77
932 956
0 1035
331 478
858 985
297 297
291 1015
811 811
199 554
0 1035
308 308
0 1035
0 1035
151 151
0 1035
627 628
0 1035
456 456
0 1035
629 629
804 807
451 451
0 1035
0 1035
414 414
824 987
469 473
647 647
185 185
960 960
471 642
96 100
48 52
0 1035
520 604
71 727
88 91
607 849
107 801
659 659
104 740
249 249
979 979
369 373
0 1035
1027 1027
298 298
0 1035
0 1035
401 401
12 597
0 1035
405 640
861 880
744 744
738 738
701 704
715 850
572 805
1011 1013
716 1021
149 149
427 840
894 896
299 301
759 1008
692 792
449 810
423 423
864 1014
304 304
279 364
459 588
324 328
508 718
722 723
727 727
3 771
941 997
525 525
19 969
239 995
0 1035
793 800
0 1035
546 865
580 580
434 434
452 452
137 137
883 883
942 1001
862 862
995 1001
985 985
153 153
987 987
0 1035
741 1029
23 285
457 678
880 880
794 948
27 400
537 537
0 1035
0 1035
689 693
0 1035
785 785
187 579
350 350
42 576
0 1035
561 657
165 167
367 586
279 279
0 1035
637 917
107 403
881 881
1020 1033
176 488
738 741
744 910
569 573
0 1035
756 886
214 483
577 579
901 901
261 778
803 898
590 590
374 374
624 671
0 1035
1034 1035
0 1035
0 1035
651 908
951 951
262 665
0 1035
726 964
188 188
272 424
644 644
610 704
187 463
0 1035
120 991
273 952
215 898
435 435
530 646
768 805
397 767
0 1035
33 703
388 796
0 1035
0 1035
823 939
79 1003
0 1035
0 1035
258 602
328 328
0 1035
500 681
520 998
377 377
1034 1035
48 51
648 648
0 1035
902 949
606 949
545 545
116 822
775 790
912 912
0 1035
465 465
0 1035
428 430
42 91
10 162
42 42
360 360
320 322
338 545
951 983
577 577
498 500
433 499
0 1035
0 1035
774 774
721 723
697 697
0 1035
0 1035
348 348
0 1035
731 731
865 865
212 216
466 707
0 1035
904 918
1018 1022
422 475
724 724
541 967
0 1035
0 1035
872 968
419 640
167 167
875 875
146 146
268 268
913 913
59 59
187 187
602 812
0 1035
962 994
989 1025
951 962
487 590
29 468
217 592
183 187
146 325
19 19
215 948
689 689
0 1035
632 636
1018 1033
124 553
851 1010
238 238
918 997
517 978
0 1035
892 948
0 1035
873 873
381 385
0 1035
75 138
752 777
317 320
676 679
955 955
395 744
623 911
983 1007
117 211
0 1035
0 1035
1015 1033
240 241
897 898
860 860
932 932
576 579
721 1024
491 1018
589 966
1009 1019
618 618
680 680
0 1035
986 989
72 75
0 1035
213 215
0 1035
0 1035
868 885
78 80
985 985
22 488
375 375
880 884
534 538
0 1035
322 446
534 992
804 807
196 328
0 1035
298 298
0 1035
0 1035
407 410
617 619
392 790
0 1035
355 731
823 823
277 889
500 503
0 1035
170 170
335 481
0 1035
518 985
580 942
40 188
111 111
277 277
812 871
260 625
117 117
905 905
547 547
0 1035
7 920
987 1008
292 388
841 924
0 1035
618 844
730 732
461 461
123 123
521 591
568 568
872 894
0 1035
777 792
0 1035
0 1035
164 258
496 497
173 173
222 223
473 476
87 328
0 1035
192 195
46 46
988 994
316 316
719 809
0 1035
553 799
0 1035
349 352
644 802
740 740
734 736
638 638
864 864
0 1035
39 39
971 971
202 202
151 316
921 925
138 608
240 240
0 1035
114 114
42 42
180 180
576 576
0 1035
713 793
110 226
499 499
0 1035
751 751
0 1035
0 1035
311 551
0 1035
602 1029
287 677
613 797
437 485
182 182
0 1035
476 542
0 1035
1024 1024
462 682
0 1035
688 872
358 358
0 1035
863 949
0 1035
815 815
693 1025
866 994
0 1035
268 931
208 208
613 613
760 919
342 1007
0 1035
0 1035
252 1003
467 667
798 802
0 1035
614 760
197 421
0 1035
503 856
636 636
508 949
289 289
298 298
126 907
298 1008
354 354
0 1035
138 230
405 409
198 950
698 698
54 186
0 1035
991 994
718 917
608 730
60 387
130 967
679 679
850 850
246 268
910 1009
1014 1015
0 1035
238 440
128 449
735 809
413 478
0 1035
1021 1025
606 716
208 208
259 259
0 1035
270 429
0 1035
680 912
962 989
166 701
450 453
924 948
585 947
902 906
670 925
382 591
556 557
261 261
481 482
317 317
178 180
0 1035
404 476
101 143
592 596
719 976
268 268
370 370
18 956
794 795
191 792
415 419
176 176
105 105
587 587
433 973
0 1035
35 39
0 1035
0 1035
485 901
0 1035
56 156
727 727
372 977
0 1035
587 923
774 774
651 651
607 607
197 197
646 646
0 1035
0 1035
862 964
351 598
344 344
397 397
656 809
124 641
292 1022
0 1035
251 683
909 909
583 864
748 748
892 926
0 1035
747 933
0 1035
568 568
952 1012
716 717
0 1035
762 763
355 692
49 49
571 1005
811 814
403 404
0 1035
278 877
375 379
186 186
649 649
401 640
403 406
477 477
759 780
442 699
0 1035
0 1035
466 466
880 880
710 712
340 340
735 738
978 1035
51 52
561 676
991 991
833 833
823 823
0 1035
275 554
246 247
931 932
59 782
525 593
413 492
97 101
71 467
516 516
571 940
449 805
0 1035
751 939
267 703
286 287
156 156
72 76
969 978
131 131
228 228
1015 1015
365 489
417 1034
850 937
0 1035
242 342
524 946
695 845
703 944
472 474
0 1035
481 696
0 1035
0 1035
572 572
758 999
8 294
15 15
32 32
0 1035
989 989
82 706
470 470
639 640
629 876
957 957
0 1035
479 506
0 1035
21 21
586 1028
617 845
780 780
0 1035
518 545
391 394
647 647
0 1035
223 226
151 153
569 570
88 88
859 859
676 676
90 90
340 559
178 297
0 1035
176 176
27 27
409 585
247 249
89 93
841 841
185 185
487 487
487 487
509 566
49 345
172 172
0 1035
770 770
1016 1016
0 1035
963 1030
13 13
8 11
300 304
57 57
421 675
408 408
936 936
330 330
64 64
399 399
911 911
913 913
365 765
598 602
750 1022
0 1035
259 966
95 96
0 1035
1033 1033
633 728
820 821
96 98
0 1035
449 451
0 1035
38 39
0 1035
1023 1031
362 363
95 248
505 505
962 965
56 58
511 514
0 1035
1001 1001
0 1035
678 681
376 845
563 567
326 326
0 1035
693 696
869 869
740 744
351 778
793 837
0 1035
625 895
285 288
246 248
143 143
413 413
162 592
327 1033
502 502
381 646
0 1035
478 478
363 363
358 358
0 1035
0 1035
814 964
0 1035
0 1035
75 643
775 795
975 977
384 406
366 366
0 1035
372 567
436 438
0 1035
0 1035
961 1002
444 476
395 1030
615 616
0 1035
0 1035
982 990
598 598
345 684
213 213
203 206
832 1017
0 1035
507 507
0 1035
495 764
552 892
0 1035
431 817
0 1035
1005 1006
88 775
58 58
582 582
73 73
913 925
347 348
0 1035
672 673
0 1035
526 527
990 1025
396 396
937 960
262 265
204 204
760 789
627 739
0 1035
778 780
0 1035
547 646
473 566
23 98
646 662
0 1035
249 860
0 1035
292 293
553 869
535 557
381 381
175 747
489 857
623 626
804 807
4 5
48 870
52 1005
486 954
608 958
864 893
71 633
0 1035
167 167
1026 1026
0 1035
736 736
329 329
857 999
693 693
982 982
459 793
694 813
170 170
67 69
0 1035
516 516
944 944
757 757
624 916
179 920
0 1035
648 1011
801 802
238 242
795 996
630 639
354 716
424 424
141 141
882 989
0 1035
828 828
253 743
0 1035
0 1035
733 762
341 517
769 806
833 833
1005 1006
0 1035
4 678
873 886
737 992
0 1035
305 329
20 20
523 523
0 1035
210 860
216 767
682 686
114 114
596 720
0 1035
214 1024
1008 1011
752 754
714 783
249 249
47 47
7 459
0 1035
260 874
719 915
153 511
762 762
908 923
0 1035
452 456
919 1021
605 605
778 778
734 938
814 814
586 714
273 910
968 1029
1027 1028
753 1004
0 1035
111 112
488 488
730 730
282 298
743 810
781 781
832 966
0 1035
0 1035
815 815
308 953
624 680
30 30
257 257
0 1035
1016 1016
0 1035
716 827
0 1035
0 1035
93 806
810 909
0 1035
393 395
381 381
288 956
903 992
317 828
395 804
378 584
458 735
162 164
494 725
379 382
0 1035
0 1035
623 914
985 1034
339 339
714 993
0 1035
805 805
821 823
92 279
17 670
960 961
103 107
842 844
465 837
0 1035
340 889
46 46
0 1035
573 861
483 483
969 982
675 678
533 533
610 610
131 1026
0 1035
394 398
510 510
497 500
181 541
266 267
201 679
606 632
96 188
972 1015
1007 1025
0 1035
988 988
581 594
739 739
384 384
372 372
0 1035
0 1035
724 724
649 715
325 483
23 27
366 369
828 828
1001 1005
317 579
922 922
0 1035
260 260
813 813
686 686
145 145
256 256
256 426
679 679
860 860
305 305
51 503
108 635
981 1017
144 566
0 1035
882 929
826 826
505 505
20 559
292 1028
256 568
906 906
433 436
148 152
936 980
735 739
212 212
39 701
49 51
92 92
563 566
0 1035
907 1021
446 446
423 426
368 369
1031 1034
502 502
0 1035
674 730
1009 1010
85 89
448 718
0 1035
645 700
633 633
176 176
139 141
0 1035
958 980
0 1035
0 1035
163 726
0 1035
226 229
488 552
698 698
96 243
367 839
433 731
992 1029
51 51
859 862
931 1020
787 937
674 678
843 843
87 88
367 420
0 1035
0 1035
52 54
568 628
816 907
0 1035
890 892
215 215
1035 1035
0 1035
297 751
531 531
960 960
643 643
946 946
507 507
408 411
499 500
971 974
0 1035
0 1035
251 874
0 1035
837 840
0 1035
519 680
0 1035
174 174
692 692
347 347
1023 1025
878 992
376 376
605 605
0 1035
0 1035
895 969
907 985
921 921
140 782
212 349
0 1035
26 26
484 603
207 414
540 541
299 299
28 30
0 1035
808 811
445 991
0 1035
883 884
537 537
329 329
81 290
268 268
0 1035
598 602
816 819
0 1035
828 831
721 894
0 1035
64 312
215 904
0 1035
0 1035
500 500
393 395
631 911
416 822
155 579
153 153
73 751
0 1035
711 872
765 766
392 481
640 640
963 965
1005 1027
0 1035
595 1010
342 730
875 875
82 100
209 211
775 798
0 1035
160 160
0 1035
775 827
235 235
67 124
0 1035
257 897
827 1005
467 713
769 770
656 659
709 709
556 556
986 986
0 1035
864 923
986 986
486 797
673 674
858 863
0 1035
0 1035
212 213
0 1035
816 1016
804 804
0 1035
0 1035
765 925
70 70
600 600
502 502
660 939
697 1009
706 706
38 537
112 112
1025 1025
575 579
240 240
0 1035
0 1035
0 1035
933 987
536 539
229 467
95 734
692 816
296 298
541 541
122 125
642 642
790 790
793 863
334 388
0 1035
704 705
574 585
0 1035
685 817
150 150
709 710
0 1035
139 972
874 907
314 318
272 599
499 640
0 1035
369 369
0 1035
0 1035
637 637
716 980
802 816
633 633
0 1035
0 1035
639 639
383 655
189 193
644 711
705 945
301 347
0 1035
0 1035
476 477
90 181
173 859
580 580
620 1032
759 993
918 956
804 991
5 8
485 785
123 125
0 1035
944 1025
348 348
718 718
925 1015
0 1035
938 940
748 748
793 793
480 480
459 459
0 1035
137 571
408 596
236 733
779 790
0 1035
280 280
981 985
586 909
0 1035
37 37
890 951
0 1035
502 567
47 709
614 614
168 168
451 451
605 689
826 826
267 830
0 1035
265 265
32 33
747 747
121 314
274 278
429 430
992 995
871 910
0 1035
0 1035
168 292
704 709
30 181
562 562
562 837
736 939
0 1035
169 170
615 615
370 370
939 939
136 137
1028 1029
13 610
443 443
118 118
1 372
648 650
363 364
324 325
0 1035
519 520
271 336
786 1013
133 943
740 816
981 1006
445 448
691 786
852 852
553 898
516 516
641 717
778 782
0 1035
0 1035
0 1035
768 770
789 789
691 792
869 924
770 845
318 318
180 846
239 280
849 956
0 1035
234 330
604 608
271 274
987 1021
0 1035
0 1035
0 1035
0 1035
0 1035
828 828
0 1035
124 554
94 996
117 117
544 544
0 1035
193 381
760 760
175 440
1001 1020
107 350
198 328
687 689
705 905
874 875
0 1035
750 750
132 274
673 673
139 140
478 478
885 992
616 620
622 622
863 930
619 619
759 874
0 1035
0 1035
106 813
923 923
570 570
612 738
467 470
0 1035
0 1035
475 916
190 194
402 402
960 960
84 957
0 1035
635 926
56 967
354 354
489 491
202 205
487 487
601 750
815 815
0 1035
448 448
771 771
683 789
21 562
91 227
110 885
633 957
353 760
629 659
393 795
0 1035
351 972
980 980
478 478
44 44
840 1018
245 846
998 998
397 412
0 1035
681 794
128 481
343 772
29 563
648 789
954 954
247 350
20 20
69 69
914 914
46 552
977 1003
57 60
430 433
570 570
105 105
710 898
0 1035
217 277
237 611
795 795
0 1035
778 778
364 364
774 774
410 678
551 955
482 825
800 1011
862 862
196 210
0 1035
426 928
137 137
365 365
496 823
114 115
0 1035
0 1035
0 1035
909 967
56 56
710 710
158 551
885 885
986 1007
601 896
813 813
583 817
0 1035
520 796
0 1035
849 853
927 929
553 554
386 874
0 1035
5 195
532 532
350 950
5 641
836 1009
253 254
472 810
805 971
272 272
414 627
779 779
111 874
933 933
457 607
232 232
950 971
1015 1028
778 779
953 1030
887 985
247 371
214 850
39 39
59 418
938 961
169 576
173 173
296 296
713 1031
0 1035
104 107
0 1035
635 749
867 1015
117 119
952 952
0 1035
546 549
0 1035
0 1035
338 791
628 628
650 700
14 14
363 366
153 156
127 702
588 591
611 867
1017 1026
0 1035
233 839
55 107
782 874
54 171
549 690
222 766
830 863
316 494
756 820
529 716
945 974
702 702
578 871
0 1035
599 599
312 312
609 929
1028 1031
142 144
117 117
977 977
529 531
180 586
287 288
68 248
367 367
1009 1009
978 978
158 158
848 848
1 1
16 16
812 812
462 557
538 541
555 786
914 914
196 196
148 148
0 1035
991 1018
343 352
861 861
468 468
793 793
279 279
0 1035
0 1035
0 1035
402 402
847 942
952 953
291 986
714 1000
343 343
756 769
124 322
819 819
982 1020
134 146
514 645
11 11
360 360
960 960
88 88
266 266
0 1035
122 784
255 439
938 948
1 1
976 976
806 938
1004 1024
42 754
55 258
400 404
0 1035
0 1035
749 752
666 704
0 1035
113 334
170 171
86 249
18 517
819 907
0 1035
807 807
0 1035
569 569
0 1035
0 1035
378 378
951 951
884 884
0 1035
582 582
566 743
247 250
814 814
197 675
808 960
468 576
555 909
573 743
381 383
456 587
246 246
16 142
0 1035
175 887
553 553
660 664
50 50
228 228
565 976
72 72
861 879
954 990
218 218
761 763
712 720
770 772
822 825
947 968
140 332
569 646
802 1017
231 922
260 260
521 521
0 1035
0 1035
691 691
701 701
396 398
866 997
0 1035
201 203
0 1035
189 189
0 1035
8 8
914 918
0 1035
925 925
825 828
506 509
24 25
117 1023
770 880
188 190
0 1035
0 1035
372 639
0 1035
948 948
494 494
825 917
755 755
428 995
227 928
1025 1030
62 62
0 1035
0 1035
1010 1021
492 595
0 1035
872 903
0 1035
410 625
939 939
942 942
844 986
212 215
545 966
799 803
757 822
755 839
487 510
987 987
354 354
328 328
289 427
0 1035
433 630
237 487
0 1035
976 1027
265 265
384 388
304 692
1013 1015
92 198
0 1035
0 1035
439 439
345 813
964 1027
795 796
572 572
144 144
0 1035
563 627
508 509
1003 1003
310 312
185 386
477 489
775 778
436 667
275 399
530 530
87 1000
554 797
554 557
796 796
903 972
0 1035
115 115
0 1035
579 579
423 424
0 1035
544 544
214 639
907 907
943 953
611 611
714 873
921 922
0 1035
171 566
690 979
266 320
72 72
251 855
294 1001
307 310
247 250
0 1035
74 219
15 15
1000 1021
169 169
0 1035
900 1007
166 166
0 1035
0 1035
735 1029
990 993
798 802
337 337
167 171
683 684
0 1035
362 362
0 1035
458 462
145 148
0 1035
390 390
333 689
0 1035
392 937
564 565
21 21
420 424
504 844
71 438
0 1035
483 483
119 922
152 302
702 705
1025 1025
229 229
430 430
582 582
900 941
441 441
832 918
344 471
220 448
459 566
0 1035
472 863
132 1009
91 763
0 1035
733 733
788 788
0 1035
0 1035
1000 1024
902 902
168 170
194 787
1031 1031
0 1035
981 981
723 1002
0 1035
213 216
100 510
892 892
0 1035
485 489
665 950
468 468
975 1025
964 964
636 869
663 667
817 817
34 349
0 1035
23 959
0 1035
648 773
0 1035
782 1025
170 170
120 120
0 1035
593 593
0 1035
973 973
66 66
481 481
490 493
471 959
818 967
728 731
549 966
424 425
69 820
877 922
296 394
0 1035
0 1035
294 711
574 724
0 1035
47 482
272 940
573 573
768 778
457 457
382 386
52 738
363 363
976 976
637 928
610 842
955 1021
537 538
0 1035
125 129
309 311
402 403
0 1035
622 651
804 805
660 926
699 699
839 930
581 719
879 931
920 980
651 654
277 934
1032 1035
960 960
887 969
321 321
0 1035
381 976
406 406
48 801
663 663
998 998
988 988
122 122
0 1035
129 864
893 896
884 887
116 584
921 969
505 505
796 936
0 1035
0 1035
822 822
71 71
962 1003
785 938
701 703
890 999
723 726
603 949
156 846
927 1005
0 1035
456 457
583 584
1014 1014
0 1035
359 359
862 919
981 1002
791 850
726 760
573 575
325 414
595 595
206 675
0 1035
434 434
0 1035
899 899
236 471
340 463
272 273
686 689
513 831
864 864
528 602
515 645
384 850
667 670
50 54
706 708
580 645
0 1035
649 649
629 632
691 1016
154 817
433 433
656 772
0 1035
0 1035
397 773
0 1035
601 601
579 674
62 62
0 1035
621 998
200 647
149 149
733 735
300 674
711 711
0 1035
396 396
236 236
367 368
0 1035
61 557
95 1020
0 1035
135 139
393 393
873 942
4 4
876 876
0 1035
1013 1032
958 958
770 773
451 521
0 1035
887 889
0 1035
971 972
778 778
855 963
585 588
405 880
0 1035
0 1035
893 925
1001 1010
69 69
693 696
890 894
895 950
0 1035
439 442
0 1035
9 9
334 353
457 531
0 1035
510 512
382 382
923 937
970 970
957 960
588 588
701 701
0 1035
798 800
773 773
215 215
448 448
814 815
324 339
926 983
0 1035
432 730
138 456
0 1035
982 983
534 534
654 1005
0 1035
855 855
0 1035
711 711
0 1035
488 801
367 367
581 581
0 1035
0 1035
35 430
278 941
768 772
375 375
602 602
1001 1027
517 517
150 453
602 603
0 1035
0 1035
562 566
914 1009
26 27
0 1035
161 163
256 256
0 1035
756 819
870 996
747 747
957 958
0 1035
29 29
0 1035
9 9
20 385
987 990
530 530
0 1035
193 875
0 1035
340 739
510 514
425 509
794 901
0 1035
140 142
0 1035
968 1023
34 34
896 947
532 532
703 745
590 590
0 1035
171 663
0 1035
617 621
614 617
0 1035
623 625
0 1035
0 1035
291 755
784 896
398 453
395 395
174 333
0 1035
0 1035
792 794
0 1035
347 689
843 1007
266 266
948 948
559 559
573 573
235 509
259 974
0 1035
533 533
191 781
185 187
108 145
651 800
108 156
0 1035
470 470
349 349
414 414
10 13
400 402
762 948
402 402
1021 1021
842 1025
165 165
956 956
37 41
671 671
275 978
511 670
0 1035
539 779
739 739
688 692
572 572
0 1035
504 770
852 852
5 5
309 311
211 211
293 293
0 1035
968 971
