250000
697 779 238
629 333 221
123 451 30
5 25 2
1247 430 551
319 522 77
840 63 80
3 87 35
301 215 49
119 272 84
2 10 59
989 345 774
185 80 703
205 35 738
713 322 496
731 51 430
407 629 198
115 69 40
155 217 95
115 299 35
1271 82 341
115 184 75
26 221 982
1147 186 185
235 329 65
14 97 70
473 731 22
46 391 8
341 465 77
7 28 3
95 247 80
4 32 33
493 116 170
430 43 484
27 79 54
1927 893 533
65 52 25
4 68 53
323 204 304
185 80 481
1247 301 232
377 290 39
185 592 25
559 182 516
1073 493 444
259 91 666
26 90 91
323 119 380
533 91 205
1189 328 261
62 155 38
35 50 21
493 340 551
799 282 136
391 340 207
28 61 84
5 25 17
7 77 57
377 174 104
4 19 68
429 99 91
517 846 209
33 42 209
14 43 98
4 80 83
24 40 51
451 328 154
1189 205 174
221 170 117
2 34 25
115 207 65
1927 492 846
51 54 221
817 473 285
58 87 32
33 66 101
2 67 4
611 234 235
145 464 90
35 10 63
451 55 287
39 36 247
738 343 49
19 65 57
5 38 25
1189 580 533
1333 248 731
517 564 99
49 98 85
329 49 705
6 30 91
6 62 9
527 68 589
6 26 21
310 100 93
437 460 57
4 8 17
215 80 602
2 44 53
564 255 595
391 69 85
10 6 25
2 93 22
272 51 80
161 119 460
62 589 20
4 76 81
87 406 39
7 49 65
697 340 615
899 203 62
340 51 40
205 85 369
851 222 391
2 34 89
87 45 203
1189 697 406
221 182 306
145 406 45
187 77 34
731 136 602
1247 580 645
341 217 55
46 115 16
2021 846 473
3 94 39
33 39 110
893 342 752
133 361 35
69 36 460
41 82 77
4 37 32
5 64 25
77 22 21
1271 589 451
141 799 12
799 187 94
62 34 403
301 77 215
391 170 184
215 60 774
731 102 215
989 645 184
7 17 91
893 190 846
3 69 74
533 738 104
161 70 299
493 323 290
3 21 55
301 91 344
493 348 323
1247 301 232
133 304 98
493 261 255
1247 435 473
329 141 35
34 221 38
2 18 71
611 130 141
520 39 80
437 46 95
731 387 102
1333 527 129
851 322 629
1739 703 423
27 59 54
943 574 299
611 195 470
22 16 55
145 50 319
221 182 170
155 20 434
141 94 33
589 228 465
713 279 253
29 58 37
123 39 287
15 42 50
10 97 70
341 187 558
217 42 341
5 11 10
187 68 121
1189 738 551
2 93 16
460 80 69
221 153 169
893 285 611
3 91 60
49 39 98
3 23 12
21 56 45
10 3 50
133 98 247
3 37 27
629 333 238
1073 629 319
119 340 56
1271 186 287
451 176 123
26 32 221
943 368 123
217 21 124
667 580 161
235 799 45
17 51 31
473 817 220
943 414 615
1363 799 203
287 98 451
22 46 77
74 703 16
1739 141 740
851 460 629
1591 555 559
87 203 48
86 817 36
341 121 310
329 21 940
799 235 102
943 437 492
2 3 68
187 272 143
427 385 275
217 119 465
95 133 100
1189 533 232
57 133 12
1081 368 235
29 73 87
1517 259 123
35 20 119
589 190 558
60 40 39
2 17 18
205 697 15
703 592 266
215 60 344
185 40 518
589 342 434
1189 451 522
559 430 91
481 65 148
299 182 460
323 238 190
51 54 136
253 276 110
87 58 33
253 198 299
20 65 48
667 493 437
247 95 169
299 65 69
1081 564 414
26 247 16
667 435 299
133 323 70
145 464 15
3 83 6
517 99 470
119 34 49
217 119 93
779 133 328
697 85 123
20 80 31
5 25 4
41 82 71
94 12 705
5 25 98
3 38 93
31 62 21
235 611 35
2 71 68
8 47 16
65 52 55
1363 290 799
287 84 779
1457 799 589
14 28 59
799 282 119
851 740 253
39 52 21
2021 645 940
13 51 65
69 27 161
115 161 55
235 188 30
989 184 301
3 65 21
1457 93 893
1247 430 406
527 238 155
22 882 781
391 340 253
168 72 35
35 119 25
943 164 115
187 238 110
7 34 77
161 184 42
2 12 7
1363 174 423
82 369 20
1333 434 129
259 21 703
129 24 731
123 328 51
611 91 376
2021 611 344
69 33 460
14 82 35
3 75 82
86 817 36
1763 215 369
161 391 126
15 65 42
589 155 361
95 85 76
341 155 22
319 377 110
38 8 57
221 289 195
301 430 91
65 78 100
2 44 69
86 215 26
29 25 87
697 369 238
141 376 39
19 17 57
377 234 435
26 80 39
1363 290 611
817 133 86
3 49 27
6 27 44
319 377 176
123 656 30
115 253 90
150 5 766
129 36 344
2 29 38
155 496 85
123 15 82
629 370 289
1763 215 164
299 117 92
39 18 65
1073 174 703
1363 58 893
87 36 319
6 27 26
1517 148 779
74 185 6
91 28 117
629 340 111
2021 602 564
2 67 68
1271 217 615
235 188 55
87 24 290
133 91 114
209 143 380
2 86 37
851 148 161
299 234 437
232 88 87
2 8 69
533 221 123
57 323 6
10 43 90
21 39 133
1333 155 688
1363 517 87
185 100 222
91 77 65
703 342 629
301 112 215
551 133 232
1517 74 205
91 35 247
517 188 209
91 98 117
437 114 184
1591 481 430
1247 516 464
7 19 84
559 688 130
44 76 33
1457 470 496
301 105 774
9 99 19
287 133 164
8 73 72
14 98 9
69 253 18
1081 414 893
27 54 73
221 117 238
341 62 55
713 92 279
3 39 77
187 255 77
46 82 69
899 589 493
90 70 81
35 95 28
129 731 21
943 161 205
874 76 69
138 92 45
703 57 259
111 740 45
1927 615 846
451 533 132
817 258 133
3 79 63
50 925 138
133 63 304
4 52 19
1247 473 464
12 40 69
7 77 8
299 46 169
1517 222 820
187 272 33
215 70 774
55 75 132
5 15 31
35 49 25
87 58 15
667 522 161
160 75 64
46 345 8
8 32 83
85 102 55
35 95 112
511 146 36
377 104 406
221 234 187
667 551 92
3 81 67
10 8 55
341 99 527
551 319 152
45 63 95
26 195 14
1457 403 517
33 45 88
253 345 154
6 21 10
1147 434 629
4 51 32
893 611 323
1363 893 464
9 81 73
203 319 28
703 111 95
1591 172 185
403 558 91
31 93 58
10 95 48
65 182 20
1271 248 738
94 235 4
517 165 94
10 20 21
111 51 185
851 299 333
851 74 69
1739 592 470
403 434 221
1247 258 580
2 32 61
301 56 215
39 130 21
1081 460 329
235 376 30
301 387 35
12 68 15
39 15 91
119 70 272
34 255 32
14 18 105
1189 58 697
10 96 25
58 28 87
473 66 215
893 940 57
319 209 348
533 247 205
533 247 287
1363 611 116
4 12 91
713 161 310
141 48 940
799 323 611
51 85 27
702 81 52
1271 465 82
989 258 299
1363 87 611
1517 738 259
399 95 42
667 87 115
1363 940 203
39 45 26
899 527 377
799 282 153
34 6 221
57 27 266
3 609 557
205 369 10
5 45 43
703 380 666
3 89 87
301 21 731
32 96 101
82 20 123
11 99 73
58 899 270
35 45 91
323 51 190
1189 522 164
11 21 55
12 24 53
3 36 37
170 34 417
203 77 145
87 60 203
6 21 82
713 310 437
33 121 6
33 55 39
713 345 527
9 873 572
2 10 73
205 779 50
323 209 204
209 95 33
82 6 533
7 98 31
3 24 29
989 276 473
6 78 31
34 323 10
6 10 21
341 589 55
1927 205 846
93 42 620
437 361 230
493 203 68
13 53 65
185 407 35
129 33 860
74 16 703
1271 527 820
517 893 198
145 50 87
611 799 234
215 172 30
1073 261 407
2 97 50
341 121 279
111 21 74
323 306 304
5 47 85
57 27 76
55 187 75
851 407 437
4 12 91
391 289 46
119 126 221
115 184 75
5 59 85
215 731 70
851 407 230
2 59 86
611 91 752
209 44 190
35 65 119
1147 279 481
559 247 602
551 323 464
713 115 279
141 21 188
1591 731 518
10 31 20
55 80 33
437 38 345
187 68 143
437 299 114
1081 253 564
93 45 217
187 221 209
703 247 370
259 140 333
253 165 299
94 6 611
817 285 559
1271 410 279
517 220 423
133 152 70
2021 282 387
287 98 738
943 46 287
22 88 79
33 44 57
15 85 48
943 738 276
22 49 66
1763 387 574
12 55 84
205 533 45
329 91 235
899 403 116
437 276 323
1591 370 344
329 28 235
19 83 57
15 30 73
145 85 377
527 620 119
851 296 138
407 22 259
155 65 248
161 391 105
341 110 496
899 290 527
21 35 54
1189 533 522
329 28 893
703 152 259
989 172 345
3 39 74
5 7 25
1363 580 282
1457 470 496
115 414 50
11 88 3
85 60 187
161 42 230
3 10 93
893 190 376
253 184 110
703 304 518
209 133 132
205 15 533
25 13 50
205 25 82
87 464 54
527 589 102
969 82 984
25 37 75
13 39 31
133 209 35
589 372 266
21 36 119
1271 341 328
4 32 59
60 100 57
5 43 95
407 143 296
437 115 114
247 39 38
209 55 133
589 217 95
11 99 59
221 340 156
12 44 21
323 76 102
341 589 99
33 154 48
377 551 130
329 140 517
799 68 611
22 187 24
329 133 846
989 253 344
899 145 372
19 29 38
15 57 65
697 153 451
4 35 92
141 30 329
217 93 140
205 15 533
205 369 25
1073 174 703
6 78 19
13 98 39
129 430 51
93 341 57
9 83 90
93 620 18
2 34 61
2021 817 282
2021 172 893
319 165 290
8 37 16
1763 656 301
145 60 261
1189 205 58
34 51 94
451 615 154
95 85 152
187 68 77
12 88 9
235 55 423
943 322 820
187 340 132
539 66 372
259 140 592
203 522 35
377 145 39
545 37 109
1927 423 574
2 98 31
2 94 89
1081 253 94
77 63 44
851 370 276
851 407 299
391 322 289
13 91 43
15 20 18
407 165 222
341 124 110
481 130 148
5 19 20
403 234 620
17 85 2
26 39 22
161 92 35
95 38 65
629 306 481
65 50 52
12 81 32
589 304 372
65 247 15
341 66 527
46 299 22
451 110 287
851 92 111
731 129 170
3 94 63
17 85 41
133 112 247
85 45 272
45 55 81
407 55 481
551 171 290
111 185 21
5 15 62
2 55 76
667 437 261
1271 369 62
675 77 315
893 705 76
533 117 656
703 342 407
2021 731 940
4 7 92
1247 203 258
533 656 260
93 310 45
799 611 34
611 52 329
93 42 496
111 9 185
799 376 221
1927 82 235
893 282 247
533 328 182
473 258 143
559 516 117
989 299 129
10 38 75
54 2 681
10 11 20
1081 138 329
1147 620 444
481 222 195
667 261 437
57 76 51
779 369 209
391 184 170
341 33 248
701 742 106
11 66 13
473 258 88
527 221 341
1457 94 93
26 91 50
1739 564 629
17 23 85
473 344 33
1073 580 481
407 74 165
39 48 260
23 69 4
799 306 235
1333 731 217
46 30 161
16 79 32
14 56 71
29 87 62
287 820 42
187 143 51
899 58 93
899 155 319
203 232 77
2 51 46
4 11 68
533 169 410
473 121 86
4 40 17
25 75 44
817 152 473
1591 473 296
15 36 95
35 50 91
74 22 629
1457 310 658
551 348 133
301 42 817
2 97 52
6 22 51
95 55 361
221 39 68
287 119 205
551 209 522
899 464 372
87 464 27
3 81 62
3 59 39
341 62 143
34 28 51
893 380 705
115 20 69
133 84 323
9 99 67
11 25 99
14 13 70
6 40 957
94 28 517
200 32 75
493 900 12
817 387 76
1363 319 94
13 65 19
4 8 101
6 56 33
779 266 328
259 111 70
8 29 56
1517 111 328
111 39 74
1591 185 129
629 289 518
18 41 90
2021 688 282
19 49 38
93 248 51
345 580 928
39 36 221
533 78 369
403 247 186
3 51 74
2 95 82
247 195 266
473 344 110
589 341 380
11 22 85
1927 235 123
26 117 34
841 617 29
35 75 98
113 791 128
391 184 221
203 580 21
86 28 387
1081 564 414
1073 203 592
1073 148 319
1189 164 406
731 344 170
1247 406 215
1271 341 615
1457 940 279
1927 369 752
1457 434 846
1457 589 282
323 133 221
5 10 29
817 602 342
91 70 221
47 94 15
451 287 132
133 285 56
129 9 301
943 164 391
215 473 25
21 133 51
1081 423 299
234 52 63
301 42 817
133 77 380
1363 58 235
69 42 299
493 58 221
299 69 65
87 48 406
215 172 70
629 444 340
15 27 35
391 221 138
13 39 23
77 84 220
51 48 170
4 100 59
899 58 527
481 130 592
145 174 35
16 64 37
22 209 26
8 40 7
1073 111 58
76 80 57
33 17 99
187 154 85
32 64 71
299 234 437
18 47 72
65 45 26
667 580 161
129 344 9
851 276 185
341 465 220
1271 205 62
14 21 38
301 817 35
115 80 276
559 78 731
2021 329 129
1927 492 752
697 287 306
1457 423 589
31 103 620
11 727 913
4 67 40
1189 551 697
69 299 51
301 126 817
115 161 10
140 56 45
15 85 18
10 17 100
185 70 444
235 282 25
65 52 75
23 89 46
85 95 153
57 54 361
697 369 238
253 154 276
62 93 34
187 323 165
55 121 35
77 198 91
65 221 75
493 319 306
1517 703 533
2 101 10
185 74 85
481 169 444
42 84 23
141 893 9
341 55 124
1073 580 629
7 91 68
407 111 220
11 6 55
21 18 35
6 69 50
11 99 41
301 133 473
11 52 55
24 632 339
22 6 143
35 21 55
7 63 74
87 319 15
6 42 5
323 34 57
11 99 53
87 551 51
287 91 451
312 969 728
215 559 35
38 22 133
1763 287 473
142 505 101
731 187 129
93 341 45
18 99 98
74 10 629
1517 410 333
60 80 81
143 187 195
10 55 16
253 69 220
527 248 85
1073 629 232
29 87 2
7 70 37
26 91 8
14 22 63
3 93 59
2 50 69
1271 205 496
18 72 29
1763 369 602
19 171 299
1073 259 58
28 84 11
16 11 64
9 90 79
76 57 68
1073 333 406
1763 205 344
391 187 207
989 129 391
319 58 187
74 20 259
1081 141 322
126 28 99
3 101 15
35 21 20
2021 94 387
129 54 301
91 133 78
1457 799 186
187 110 221
19 23 38
6 11 54
13 2 91
893 470 323
141 33 470
817 473 304
86 215 32
7 35 79
559 430 195
11 55 79
5 53 20
161 105 138
551 76 435
667 253 174
943 276 574
141 893 15
38 76 25
85 95 136
133 77 247
1517 369 185
6 78 7
57 95 33
19 83 95
611 141 169
6 69 14
407 66 333
667 116 69
8 24 43
629 703 238
1247 145 473
989 602 69
26 32 247
22 55 4
2 7 54
899 589 58
203 87 49
1271 82 155
763 301 430
559 182 473
111 370 45
10 17 90
697 451 255
141 893 39
3 58 93
1081 658 345
5 73 25
1000 729 3
22 88 7
3 69 73
1271 574 93
1081 69 799
2021 817 282
55 40 209
1927 705 779
2021 473 282
259 98 703
77 91 55
95 171 35
893 361 752
187 153 220
403 155 91
185 629 10
779 285 410
185 592 50
391 306 230
23 46 31
1271 155 82
4 60 61
34 51 88
161 112 460
155 93 70
8 16 17
129 27 301
799 272 564
123 328 18
6 85 42
58 145 4
34 153 26
5 95 71
217 155 91
1189 493 820
111 6 259
187 323 176
1271 279 205
86 559 20
3 33 97
65 169 40
473 77 774
115 391 60
493 119 58
87 145 27
2 6 29
779 285 533
13 26 33
23 59 69
551 145 76
10 29 50
703 304 518
611 169 752
253 121 368
123 205 21
403 434 78
437 138 152
12 8 45
11 7 88
1763 615 731
1927 820 752
589 434 209
299 234 368
253 184 121
1189 82 261
65 169 80
86 645 14
2021 344 893
2 48 67
82 26 697
51 289 57
1147 259 279
299 414 247
299 207 52
85 238 20
69 6 437
2 47 54
77 187 35
1763 738 645
39 51 26
2 38 67
6 34 69
493 319 51
731 238 258
6 69 20
1763 215 246
220 100 77
21 35 69
299 78 322
5 67 90
713 276 434
29 41 58
551 361 58
14 100 77
2021 470 602
14 49 8
1763 574 215
133 190 84
851 555 92
4 56 93
989 172 115
1363 658 580
1081 705 138
989 215 253
1247 116 817
713 322 341
5 53 25
22 66 59
10 75 8
341 310 209
24 53 72
851 333 230
40 48 55
2 86 77
287 205 133
205 533 45
1081 799 230
319 464 154
377 522 260
26 4 65
4 51 32
8 16 53
403 39 124
1271 372 328
2 94 59
551 361 464
559 731 104
17 51 8
111 629 6
817 172 247
2 34 29
29 49 87
391 85 69
1517 246 740
629 119 185
74 8 185
50 32 75
1927 940 533
133 105 114
17 43 34
329 126 376
368 208 429
2 8 55
301 126 731
58 34 435
323 266 289
2021 846 473
473 688 209
82 615 40
1363 551 752
799 85 564
1591 86 111
989 115 473
629 666 187
1333 527 86
4 76 27
731 153 258
1927 123 893
3 37 57
611 247 564
403 117 248
35 15 77
74 24 259
77 110 91
91 143 42
3 69 19
559 104 516
3 83 57
95 40 266
2 43 70
407 481 22
10 20 89
943 460 328
299 437 169
10 55 94
779 656 266
215 774 80
493 406 187
74 111 34
57 18 323
17 34 71
51 30 136
161 77 368
329 140 846
247 209 65
38 4 209
2021 602 423
697 119 451
697 205 238
129 688 51
20 40 97
1073 87 296
215 55 731
533 117 410
69 460 42
2021 301 893
119 35 34
703 629 304
247 117 190
731 473 153
22 33 26
4 72 73
259 333 91
209 304 77
377 551 195
170 40 51
69 57 460
9 45 73
527 187 372
87 116 54
13 67 91
185 50 703
323 221 57
37 74 45
11 99 53
51 221 57
26 38 39
697 246 85
91 70 156
4 43 8
410 808 615
77 119 209
629 444 340
39 24 260
133 361 49
111 148 27
943 820 437
527 496 221
143 176 195
2 5 26
1247 145 559
697 289 164
31 62 7
4 40 97
1081 517 299
259 185 112
15 6 95
95 247 20
5 70 47
20 56 75
198 54 77
11 66 43
14 21 8
403 91 372
1517 492 703
1363 406 470
215 559 40
377 145 221
437 361 276
1073 185 319
287 779 84
13 39 97
209 187 380
86 817 20
20 24 65
185 592 95
2 30 61
94 423 32
55 44 30
115 25 92
779 410 361
141 39 94
161 414 140
437 299 380
403 186 52
943 207 246
1271 410 434
1517 629 82
33 15 44
35 45 77
6 34 21
899 155 377
533 130 697
1363 705 174
58 493 24
55 25 209
11 15 22
4 83 8
31 26 93
87 39 551
66 88 51
2021 141 688
4 31 80
34 30 187
69 18 368
899 493 186
299 230 78
674 17 799
238 98 85
14 18 49
527 136 372
731 153 688
94 141 34
1147 259 155
77 88 49
899 464 589
2 27 4
10 45 26
1189 174 369
145 75 319
94 26 893
35 25 112
323 238 114
6 93 10
42 12 49
187 272 143
253 176 138
899 232 217
407 110 518
9 27 77
815 163 181
9 36 73
493 85 464
1363 522 611
69 299 15
3 56 39
18 14 99
24 40 87
35 65 112
94 517 24
2 19 82
2 46 17
31 59 93
817 323 645
259 91 74
208 91 64
13 71 26
5 29 65
437 770 5
209 33 152
1739 376 185
7 34 49
1189 232 451
323 272 171
287 28 205
215 387 10
29 58 13
33 66 59
5 35 31
1363 940 435
10 31 100
943 656 115
119 98 85
1363 348 470
1927 752 820
391 306 368
551 580 209
119 34 77
15 57 40
667 322 377
713 372 230
3 71 87
731 799 559
12 36 97
899 248 145
247 39 266
299 130 138
451 369 121
57 266 12
403 589 221
1271 287 186
943 345 369
40 95 24
1147 124 111
247 143 114
93 341 21
22 165 28
493 116 221
35 98 15
1081 368 705
697 306 328
299 156 161
559 65 817
57 247 36
15 47 90
14 8 35
35 20 77
2 66 73
533 615 182
943 697 184
74 20 555
16 80 39
4 44 73
851 481 161
391 276 85
703 209 74
33 77 12
667 368 435
2021 516 376
91 133 156
5 15 73
46 6 391
391 322 187
217 589 140
319 551 121
33 209 51
93 124 30
1927 611 82
1591 259 559
235 517 90
155 93 20
253 368 165
1517 123 481
451 165 164
35 30 98
1147 310 481
1517 410 518
76 95 32
235 20 893
703 185 209
527 238 310
16 64 19
39 21 65
215 90 172
95 15 266
1189 348 451
2021 645 564
323 209 119
45 59 90
1517 615 592
2 70 67
403 341 117
13 73 39
86 301 20
611 195 470
4 80 97
1591 259 344
209 143 285
451 328 154
217 62 77
1517 656 666
35 25 126
85 80 289
111 27 481
559 602 78
18 54 67
129 54 473
533 287 234
133 209 84
1739 893 296
1763 645 574
519 154 66
697 170 574
451 82 77
403 221 620
3 20 93
10 20 83
41 83 82
62 465 40
25 69 50
161 42 437
2 12 43
10 12 25
10 8 95
1363 406 423
533 221 451
38 57 26
205 65 328
37 19 74
215 817 50
713 414 465
253 299 77
611 130 141
22 187 16
185 95 444
2 50 41
161 115 63
40 25 96
33 209 36
205 779 10
2 37 4
5 40 19
235 75 846
629 259 323
473 602 209
26 52 29
91 169 126
1081 299 188
2 4 31
4 47 52
217 155 133
2 92 53
253 322 143
17 15 34
1457 403 846
3 39 50
77 21 143
3 22 81
377 551 65
94 517 4
217 248 21
44 17 88
205 738 25
46 8 253
18 73 36
799 238 517
301 28 774
259 296 63
3 9 29
51 289 30
377 551 182
93 62 15
33 27 209
2021 731 611
1081 705 391
35 14 25
58 551 36
102 69 68
2 70 17
57 54 95
589 403 38
817 133 129
235 658 20
123 18 287
203 522 70
34 8 51
187 85 33
33 44 54
1247 406 645
989 345 860
335 803 55
86 645 40
145 319 10
799 846 323
36 81 28
2 62 89
82 697 40
2 3 26
65 169 55
391 323 46
473 860 88
50 79 100
1517 703 697
50 75 4
74 40 629
91 156 98
319 187 232
437 253 361
95 228 75
1517 246 259
6 60 23
299 115 247
203 493 133
799 611 323
1247 602 493
352 96 55
72 88 27
391 345 306
187 220 102
713 299 496
817 688 95
2021 611 602
123 82 45
90 81 80
86 559 18
205 369 30
10 295 44
259 703 126
1081 799 253
10 8 95
1333 258 248
21 54 70
407 666 132
1271 123 496
697 272 574
629 518 136
1073 148 493
55 25 88
301 84 344
893 376 57
517 235 187
215 100 387
55 121 70
15 6 85
49 98 97
3 27 83
1591 301 481
133 152 189
185 15 296
48 31 96
341 372 187
235 611 50
703 361 518
329 705 84
11 23 22
14 36 91
407 740 66
629 703 170
559 169 344
1333 62 301
51 187 45
589 248 57
589 361 93
559 39 430
517 176 705
26 221 24
91 156 105
266 665 482
259 703 49
287 35 328
145 35 116
85 35 51
391 460 136
1517 820 444
82 6 779
35 77 65
2 59 34
551 406 247
77 98 99
1147 629 372
145 174 75
95 20 266
1591 370 344
527 248 255
799 705 119
57 18 133
391 102 115
13 91 85
21 35 39
779 361 123
133 28 95
2 53 4
287 779 84
779 304 369
703 323 296
493 87 68
23 92 25
3 33 2
7 41 98
799 94 51
697 779 204
6 100 87
17 21 68
95 35 38
187 85 22
3 17 39
943 451 322
253 209 207
7 86 77
26 65 82
215 45 344
1189 493 123
943 414 492
247 156 133
1271 310 123
473 44 301
513 81 95
2021 658 473
10 7 100
42 63 26
1333 172 527
341 403 55
299 345 208
34 38 289
145 377 15
60 51 100
3 83 42
341 176 465
